date,sub_basin,chloride_umolL,chloride_mgL,outlier_flag
2016-09-28,PH_LT,11.0678,0.3924,False
2016-09-29,PH_LT,10.0485,0.3562,False
2016-09-30,PH_LT,11.597,0.4111,False
2016-10-01,PH_LT,12.406,0.4398,False
2016-10-02,PH_LT,10.6614,0.378,False
2016-10-03,PH_LT,9.4238,0.3341,False
2016-10-04,PH_LT,9.3175,0.3303,False
2016-10-05,PH_LT,14.7285,0.5222,False
2016-10-06,PH_LT,10.1693,0.3605,False
2016-10-07,PH_LT,12.0025,0.4255,False
2016-10-08,PH_LT,10.0158,0.3551,False
2016-10-13,PH_LT,13.5365,0.4799,False
2016-10-14,PH_LT,13.0748,0.4635,False
2016-10-15,PH_LT,13.1154,0.465,False
2016-10-16,PH_LT,14.5013,0.5141,False
2016-10-17,PH_LT,12.4014,0.4397,False
2016-10-18,PH_LT,11.667,0.4136,False
2016-10-19,PH_LT,11.0064,0.3902,False
2016-10-20,PH_LT,11.9916,0.4251,False
2016-10-21,PH_LT,11.865,0.4206,False
2016-10-22,PH_LT,10.7201,0.3801,False
2016-10-23,PH_LT,11.4773,0.4069,False
2016-10-24,PH_LT,11.1978,0.397,False
2016-10-25,PH_LT,10.2757,0.3643,False
2016-10-26,PH_LT,10.1087,0.3584,False
2016-10-27,PH_LT,12.0538,0.4273,False
2016-10-28,PH_LT,19.3443,0.6858,False
2016-10-29,PH_LT,25.4311,0.9016,False
2016-10-30,PH_LT,11.5086,0.408,False
2016-11-01,PH_LT,11.4934,0.4075,False
2016-11-04,PH_LT,9.3375,0.331,False
2016-11-07,PH_LT,10.8362,0.3842,False
2016-11-10,PH_LT,11.1959,0.3969,False
2016-11-13,PH_LT,16.9574,0.6012,False
2016-11-16,PH_LT,10.2232,0.3624,False
2016-11-19,PH_LT,15.538,0.5509,False
2016-11-22,PH_LT,83.742,2.9689,True
2016-11-25,PH_LT,10.1466,0.3597,False
2016-11-28,PH_LT,10.7384,0.3807,False
2016-12-01,PH_LT,10.5169,0.3729,False
2016-12-04,PH_LT,9.2733,0.3288,False
2016-12-07,PH_LT,9.0011,0.3191,False
2016-12-10,PH_LT,9.3342,0.3309,False
2016-12-13,PH_LT,9.1563,0.3246,False
2016-12-16,PH_LT,10.5578,0.3743,False
2016-12-19,PH_LT,10.1789,0.3609,False
2016-12-22,PH_LT,9.6826,0.3433,False
2016-12-25,PH_LT,10.6754,0.3785,False
2016-12-28,PH_LT,10.1402,0.3595,False
2016-12-31,PH_LT,16.5485,0.5867,False
2017-01-03,PH_LT,14.8141,0.5252,False
2017-01-06,PH_LT,11.6932,0.4146,False
2017-01-09,PH_LT,11.4509,0.406,False
2017-01-27,PH_LT,15.5189,0.5502,False
2017-01-30,PH_LT,14.3988,0.5105,False
2017-02-02,PH_LT,14.4468,0.5122,False
2017-02-05,PH_LT,14.8454,0.5263,False
2017-02-08,PH_LT,14.1771,0.5026,False
2017-02-11,PH_LT,13.3152,0.4721,False
2017-02-14,PH_LT,14.635,0.5189,False
2017-02-17,PH_LT,14.6891,0.5208,False
2017-02-20,PH_LT,13.8909,0.4925,False
2017-02-23,PH_LT,14.6062,0.5178,False
2017-02-26,PH_LT,16.2586,0.5764,False
2017-03-01,PH_LT,15.7723,0.5592,False
2017-03-04,PH_LT,15.9744,0.5663,False
2017-03-07,PH_LT,16.4383,0.5828,False
2017-03-10,PH_LT,17.1522,0.6081,False
2017-03-13,PH_LT,20.3609,0.7219,False
2017-03-16,PH_LT,23.6557,0.8387,False
2017-03-19,PH_LT,23.6921,0.84,False
2017-03-22,PH_LT,25.7927,0.9144,False
2017-03-25,PH_LT,28.0614,0.9949,False
2017-03-28,PH_LT,29.5846,1.0489,False
2017-03-31,PH_LT,32.7098,1.1597,False
2017-04-03,PH_LT,66.8371,2.3696,True
2017-04-06,PH_LT,31.6861,1.1234,False
2017-04-10,PH_LT,34.7291,1.2313,False
2017-04-11,PH_LT,36.0179,1.2769,False
2017-04-12,PH_LT,36.9273,1.3092,False
2017-04-13,PH_LT,33.8994,1.2018,False
2017-04-14,PH_LT,32.3058,1.1453,False
2017-04-15,PH_LT,31.4416,1.1147,False
2017-04-16,PH_LT,31.4586,1.1153,False
2017-04-17,PH_LT,31.3515,1.1115,False
2017-04-18,PH_LT,30.3997,1.0778,False
2017-04-19,PH_LT,27.8946,0.9889,False
2017-04-20,PH_LT,30.1685,1.0696,False
2017-04-21,PH_LT,30.501,1.0814,False
2017-04-22,PH_LT,29.9717,1.0626,False
2017-04-23,PH_LT,30.855,1.0939,False
2017-04-24,PH_LT,31.2097,1.1065,False
2017-04-25,PH_LT,32.7342,1.1605,False
2017-04-26,PH_LT,32.0777,1.1373,False
2017-04-27,PH_LT,31.4212,1.114,False
2017-04-28,PH_LT,30.1734,1.0697,False
2017-04-29,PH_LT,30.8935,1.0953,False
2017-04-30,PH_LT,31.8861,1.1305,False
2017-05-01,PH_LT,31.9247,1.1318,False
2017-05-02,PH_LT,31.9834,1.1339,False
2017-05-03,PH_LT,33.905,1.202,False
2017-05-04,PH_LT,35.0764,1.2436,False
2017-05-05,PH_LT,36.9282,1.3092,False
2017-05-06,PH_LT,31.9259,1.1319,False
2017-05-07,PH_LT,31.3595,1.1118,False
2017-05-08,PH_LT,28.4644,1.0091,False
2017-05-09,PH_LT,28.5797,1.0132,False
2017-05-10,PH_LT,27.5499,0.9767,False
2017-05-11,PH_LT,27.1176,0.9614,False
2017-05-12,PH_LT,24.9026,0.8829,False
2017-05-13,PH_LT,21.9405,0.7779,False
2017-05-14,PH_LT,19.4529,0.6897,False
2017-05-15,PH_LT,18.8377,0.6679,False
2017-05-16,PH_LT,19.1128,0.6776,False
2017-05-17,PH_LT,21.8555,0.7748,False
2017-05-18,PH_LT,17.2651,0.6121,False
2017-05-19,PH_LT,21.8166,0.7735,False
2017-05-20,PH_LT,18.0097,0.6385,False
2017-05-21,PH_LT,18.4372,0.6537,False
2017-05-22,PH_LT,19.5952,0.6947,False
2017-05-23,PH_LT,18.8555,0.6685,False
2017-05-24,PH_LT,17.8399,0.6325,False
2017-05-25,PH_LT,15.5169,0.5501,False
2017-05-26,PH_LT,14.2591,0.5055,False
2017-05-27,PH_LT,13.4904,0.4783,False
2017-05-28,PH_LT,13.8955,0.4926,False
2017-05-29,PH_LT,11.472,0.4067,False
2017-05-30,PH_LT,16.2601,0.5765,False
2017-05-31,PH_LT,11.34,0.402,False
2017-06-01,PH_LT,9.0731,0.3217,False
2017-06-02,PH_LT,14.6586,0.5197,False
2017-06-03,PH_LT,10.8594,0.385,False
2017-06-04,PH_LT,13.2295,0.469,False
2017-06-05,PH_LT,11.8546,0.4203,False
2017-06-06,PH_LT,12.2462,0.4342,False
2017-06-07,PH_LT,22.8428,0.8098,False
2017-06-08,PH_LT,6.7575,0.2396,False
2017-06-09,PH_LT,6.4298,0.228,False
2017-06-10,PH_LT,6.4907,0.2301,False
2017-06-11,PH_LT,5.8926,0.2089,False
2017-06-12,PH_LT,5.9288,0.2102,False
2017-06-13,PH_LT,5.4642,0.1937,False
2017-06-14,PH_LT,6.3443,0.2249,False
2017-06-15,PH_LT,5.927,0.2101,False
2017-06-16,PH_LT,6.9084,0.2449,False
2017-06-17,PH_LT,5.4542,0.1934,False
2017-06-18,PH_LT,5.3496,0.1897,False
2017-06-19,PH_LT,5.2409,0.1858,False
2017-06-20,PH_LT,5.4023,0.1915,False
2017-06-21,PH_LT,5.4879,0.1946,False
2017-06-22,PH_LT,5.2512,0.1862,False
2017-06-23,PH_LT,3.8371,0.136,False
2017-06-24,PH_LT,7.2099,0.2556,False
2017-06-26,PH_LT,7.6902,0.2726,False
2017-06-28,PH_LT,7.2761,0.258,False
2017-06-30,PH_LT,7.5714,0.2684,False
2017-07-02,PH_LT,6.8543,0.243,False
2017-07-04,PH_LT,6.9181,0.2453,False
2017-07-06,PH_LT,6.8652,0.2434,False
2017-07-08,PH_LT,6.9929,0.2479,False
2017-07-10,PH_LT,6.858,0.2431,False
2017-07-12,PH_LT,6.758,0.2396,False
2017-07-14,PH_LT,7.4382,0.2637,False
2017-07-16,PH_LT,8.3179,0.2949,False
2017-07-18,PH_LT,8.5292,0.3024,False
2017-07-20,PH_LT,7.5931,0.2692,False
2017-07-22,PH_LT,16.1663,0.5731,False
2017-07-24,PH_LT,10.1022,0.3582,False
2017-07-26,PH_LT,7.8815,0.2794,False
2017-07-28,PH_LT,10.8899,0.3861,False
2017-07-30,PH_LT,8.5662,0.3037,False
2017-08-01,PH_LT,7.9894,0.2832,False
2017-08-03,PH_LT,8.8444,0.3136,False
2017-08-05,PH_LT,15.2025,0.539,False
2017-08-07,PH_LT,10.2698,0.3641,False
2017-08-09,PH_LT,10.0469,0.3562,False
2017-08-11,PH_LT,7.3947,0.2622,False
2017-08-13,PH_LT,5.5075,0.1953,False
2017-08-15,PH_LT,6.2352,0.2211,False
2017-08-17,PH_LT,5.548,0.1967,False
2017-08-19,PH_LT,8.4551,0.2998,False
2017-08-21,PH_LT,10.8313,0.384,False
2017-08-23,PH_LT,6.104,0.2164,False
2017-08-25,PH_LT,11.6761,0.414,False
2017-08-27,PH_LT,9.7212,0.3446,False
2017-08-29,PH_LT,13.635,0.4834,False
2017-08-31,PH_LT,9.655,0.3423,False
2017-09-02,PH_LT,10.5289,0.3733,False
2017-09-04,PH_LT,9.6649,0.3426,False
2017-09-06,PH_LT,12.5235,0.444,False
2017-09-08,PH_LT,24.1121,0.8548,False
2017-09-10,PH_LT,15.4159,0.5465,False
2017-09-12,PH_LT,24.6437,0.8737,False
2017-09-14,PH_LT,10.933,0.3876,False
2017-09-16,PH_LT,22.3782,0.7934,False
2017-09-18,PH_LT,19.7462,0.7001,False
2017-09-20,PH_LT,7.5594,0.268,False
2017-09-22,PH_LT,8.1321,0.2883,False
2017-09-24,PH_LT,7.2116,0.2557,False
2017-09-26,PH_LT,7.255,0.2572,False
2017-09-28,PH_LT,15.3835,0.5454,False
2017-09-30,PH_LT,18.5947,0.6592,False
2017-10-02,PH_LT,14.6582,0.5197,False
2017-10-03,PH_LT,8.9433,0.3171,False
2017-10-04,PH_LT,10.5741,0.3749,False
2017-10-05,PH_LT,9.8141,0.3479,False
2017-10-06,PH_LT,9.6936,0.3437,False
2017-10-07,PH_LT,10.7706,0.3819,False
2017-10-08,PH_LT,9.0308,0.3202,False
2017-10-10,PH_LT,9.175,0.3253,False
2017-10-12,PH_LT,10.9643,0.3887,False
2017-10-14,PH_LT,9.8822,0.3504,False
2017-10-16,PH_LT,14.6751,0.5203,False
2017-10-18,PH_LT,9.1035,0.3227,False
2017-10-20,PH_LT,9.1652,0.3249,False
2017-10-22,PH_LT,9.4699,0.3357,False
2017-10-24,PH_LT,9.3236,0.3305,False
2017-10-26,PH_LT,9.2812,0.329,False
2017-10-28,PH_LT,9.2688,0.3286,False
2017-10-30,PH_LT,11.9073,0.4221,False
2017-11-01,PH_LT,12.36,0.4382,False
2017-11-10,PH_LT,11.5464,0.4094,False
2017-11-13,PH_LT,11.2962,0.4005,False
2017-11-19,PH_LT,10.5791,0.3751,False
2017-11-22,PH_LT,8.3758,0.2969,False
2017-11-25,PH_LT,8.9674,0.3179,False
2017-11-27,PH_LT,9.379,0.3325,False
2017-11-30,PH_LT,9.6834,0.3433,False
2017-12-03,PH_LT,8.9511,0.3173,False
2017-12-06,PH_LT,9.3936,0.333,False
2017-12-09,PH_LT,8.6832,0.3078,False
2017-12-12,PH_LT,8.6531,0.3068,False
2017-12-15,PH_LT,7.895,0.2799,False
2017-12-18,PH_LT,8.0543,0.2855,False
2017-12-21,PH_LT,9.4242,0.3341,False
2017-12-24,PH_LT,7.7088,0.2733,False
2017-12-27,PH_LT,7.6567,0.2715,False
2017-12-30,PH_LT,9.0717,0.3216,False
2018-01-02,PH_LT,7.5296,0.2669,False
2018-01-05,PH_LT,7.7329,0.2742,False
2018-01-08,PH_LT,8.0246,0.2845,False
2018-01-11,PH_LT,7.6391,0.2708,False
2018-01-14,PH_LT,9.0128,0.3195,False
2018-01-17,PH_LT,7.7691,0.2754,False
2018-01-20,PH_LT,8.1228,0.288,False
2018-01-23,PH_LT,9.1693,0.3251,False
2018-01-26,PH_LT,11.9652,0.4242,False
2018-01-29,PH_LT,10.1737,0.3607,False
2018-02-09,PH_LT,12.3644,0.4384,False
2018-02-12,PH_LT,11.8881,0.4215,False
2018-02-15,PH_LT,11.7356,0.4161,False
2018-02-18,PH_LT,11.6464,0.4129,False
2018-02-21,PH_LT,16.3844,0.5809,False
2018-02-24,PH_LT,11.8139,0.4188,False
2018-02-27,PH_LT,11.4924,0.4074,False
2018-03-02,PH_LT,11.9464,0.4235,False
2018-03-05,PH_LT,13.0328,0.4621,False
2018-03-08,PH_LT,13.9704,0.4953,False
2018-03-11,PH_LT,11.213,0.3975,False
2018-03-14,PH_LT,12.2701,0.435,False
2018-03-17,PH_LT,18.5746,0.6585,False
2018-03-20,PH_LT,14.9842,0.5312,False
2018-03-23,PH_LT,14.2364,0.5047,False
2018-03-26,PH_LT,15.4718,0.5485,False
2018-03-29,PH_LT,20.7463,0.7355,False
2018-04-01,PH_LT,20.532,0.7279,False
2018-04-04,PH_LT,22.5878,0.8008,False
2018-04-07,PH_LT,42.3975,1.5031,False
2018-04-10,PH_LT,60.8312,2.1566,True
2018-04-13,PH_LT,61.78,2.1903,True
2018-04-16,PH_LT,51.7063,1.8331,False
2018-04-18,PH_LT,78.5385,2.7844,True
2018-04-20,PH_LT,52.6434,1.8664,True
2018-04-22,PH_LT,69.2463,2.455,True
2018-04-24,PH_LT,29.1785,1.0345,False
2018-04-26,PH_LT,29.2953,1.0386,False
2018-04-28,PH_LT,28.6599,1.0161,False
2018-04-30,PH_LT,31.6426,1.1218,False
2018-05-02,PH_LT,31.655,1.1223,False
2018-05-04,PH_LT,33.9555,1.2038,False
2018-05-06,PH_LT,29.4444,1.0439,False
2018-05-08,PH_LT,24.5329,0.8698,False
2018-05-10,PH_LT,17.7096,0.6279,False
2018-05-12,PH_LT,15.9975,0.5672,False
2018-05-14,PH_LT,14.6376,0.5189,False
2018-05-16,PH_LT,12.2412,0.434,False
2018-05-18,PH_LT,10.8735,0.3855,False
2018-05-20,PH_LT,10.8424,0.3844,False
2018-05-22,PH_LT,10.5024,0.3723,False
2018-05-24,PH_LT,9.113,0.3231,False
2018-05-26,PH_LT,8.0687,0.2861,False
2018-05-28,PH_LT,10.0026,0.3546,False
2018-05-30,PH_LT,8.8609,0.3141,False
2018-06-01,PH_LT,9.6337,0.3415,False
2018-06-03,PH_LT,8.7749,0.3111,False
2018-06-05,PH_LT,8.1647,0.2895,False
2018-06-07,PH_LT,7.3258,0.2597,False
2018-06-09,PH_LT,8.3105,0.2946,False
2018-06-11,PH_LT,7.7352,0.2742,False
2018-06-13,PH_LT,11.354,0.4025,False
2018-06-15,PH_LT,6.3647,0.2256,False
2018-06-17,PH_LT,13.5458,0.4802,False
2018-06-19,PH_LT,7.5385,0.2673,False
2018-06-21,PH_LT,6.9721,0.2472,False
2018-06-23,PH_LT,8.3856,0.2973,False
2018-06-25,PH_LT,6.4815,0.2298,False
2018-06-27,PH_LT,9.358,0.3318,False
2018-06-29,PH_LT,5.5347,0.1962,False
2018-07-01,PH_LT,7.8816,0.2794,False
2018-07-03,PH_LT,5.5277,0.196,False
2018-07-05,PH_LT,7.9576,0.2821,False
2018-07-07,PH_LT,7.9419,0.2816,False
2018-07-09,PH_LT,7.279,0.2581,False
2018-07-11,PH_LT,8.3251,0.2951,False
2018-07-13,PH_LT,6.5623,0.2327,False
2018-07-15,PH_LT,6.4719,0.2294,False
2018-07-17,PH_LT,8.1018,0.2872,False
2018-07-19,PH_LT,7.0879,0.2513,False
2018-07-21,PH_LT,7.1459,0.2533,False
2018-07-23,PH_LT,10.4501,0.3705,False
2018-07-25,PH_LT,7.0114,0.2486,False
2018-07-27,PH_LT,6.9436,0.2462,False
2018-07-29,PH_LT,8.0895,0.2868,False
2018-07-31,PH_LT,6.8733,0.2437,False
2018-08-02,PH_LT,7.0492,0.2499,False
2018-08-04,PH_LT,7.6597,0.2716,False
2018-08-06,PH_LT,7.8693,0.279,False
2018-08-08,PH_LT,8.1372,0.2885,False
2018-08-10,PH_LT,7.4525,0.2642,False
2018-08-12,PH_LT,7.5303,0.267,False
2018-08-14,PH_LT,7.8735,0.2791,False
2018-08-16,PH_LT,9.434,0.3345,False
2018-08-18,PH_LT,10.1651,0.3604,False
2018-08-20,PH_LT,9.0726,0.3217,False
2018-08-22,PH_LT,25.5802,0.9069,False
2018-08-24,PH_LT,10.8861,0.3859,False
2018-08-25,PH_LT,12.695,0.4501,False
2018-08-26,PH_LT,8.9172,0.3161,False
2018-08-28,PH_LT,10.3191,0.3658,False
2018-08-30,PH_LT,8.8354,0.3132,False
2018-09-01,PH_LT,8.6594,0.307,False
2018-09-03,PH_LT,9.8315,0.3486,False
2018-09-05,PH_LT,9.1173,0.3232,False
2018-09-07,PH_LT,10.3447,0.3668,False
2018-09-09,PH_LT,12.589,0.4463,False
2018-09-11,PH_LT,10.3737,0.3678,False
2018-09-13,PH_LT,12.6837,0.4497,False
2018-09-15,PH_LT,12.8304,0.4549,False
2018-09-17,PH_LT,10.9586,0.3885,False
2018-09-19,PH_LT,10.8936,0.3862,False
2018-09-21,PH_LT,17.4607,0.619,False
2018-09-23,PH_LT,14.8291,0.5257,False
2018-09-25,PH_LT,14.147,0.5016,False
2018-09-27,PH_LT,13.9835,0.4958,False
2018-09-29,PH_LT,12.8334,0.455,False
2018-10-01,PH_LT,11.7695,0.4173,False
2018-10-03,PH_LT,25.5066,0.9043,False
2018-10-05,PH_LT,18.3858,0.6518,False
2018-10-07,PH_LT,17.5788,0.6232,False
2018-10-09,PH_LT,16.4145,0.5819,False
2018-10-11,PH_LT,14.9684,0.5307,False
2018-11-16,PH_LT,13.4555,0.477,False
2018-11-19,PH_LT,11.8695,0.4208,False
2018-11-22,PH_LT,26.6457,0.9447,False
2018-11-25,PH_LT,19.9912,0.7087,False
2018-11-28,PH_LT,15.0548,0.5337,False
2018-12-01,PH_LT,18.7191,0.6636,False
2018-12-04,PH_LT,13.7186,0.4864,False
2018-12-07,PH_LT,14.6866,0.5207,False
2018-12-10,PH_LT,12.4385,0.441,False
2018-12-13,PH_LT,27.7193,0.9827,False
2018-12-16,PH_LT,28.5789,1.0132,False
2018-12-19,PH_LT,17.1755,0.6089,False
2018-12-22,PH_LT,26.5564,0.9415,False
2018-12-25,PH_LT,24.171,0.8569,False
2018-12-28,PH_LT,15.2107,0.5393,False
2018-12-31,PH_LT,14.7772,0.5239,False
2019-01-03,PH_LT,15.5365,0.5508,False
2019-01-06,PH_LT,14.0584,0.4984,False
2019-01-09,PH_LT,19.8502,0.7037,False
2019-01-12,PH_LT,26.0541,0.9237,False
2019-01-15,PH_LT,16.9611,0.6013,False
2019-01-18,PH_LT,28.2143,1.0003,False
2019-01-21,PH_LT,22.1255,0.7844,False
2019-01-24,PH_LT,43.9783,1.5592,False
2019-01-27,PH_LT,46.7331,1.6568,False
2019-01-30,PH_LT,49.0868,1.7403,False
2019-02-02,PH_LT,37.4687,1.3284,False
2019-02-05,PH_LT,43.7199,1.55,False
2019-02-08,PH_LT,47.1269,1.6708,False
2019-02-11,PH_LT,28.9851,1.0276,False
2019-02-14,PH_LT,39.1299,1.3873,False
2019-02-17,PH_LT,39.3099,1.3937,False
2019-02-20,PH_LT,32.7815,1.1622,False
2019-02-23,PH_LT,16.8613,0.5978,False
2019-02-26,PH_LT,18.3251,0.6497,False
2019-03-01,PH_LT,21.7381,0.7707,False
2019-03-04,PH_LT,21.8042,0.773,False
2019-03-07,PH_LT,22.0211,0.7807,False
2019-03-10,PH_LT,21.2051,0.7518,False
2019-03-13,PH_LT,30.3974,1.0777,False
2019-03-16,PH_LT,34.8148,1.2343,False
2019-03-19,PH_LT,34.794,1.2336,False
2019-03-22,PH_LT,68.07,2.4133,True
2019-03-25,PH_LT,43.6856,1.5488,False
2019-03-28,PH_LT,148.6751,5.271,True
2019-03-31,PH_LT,39.3912,1.3965,False
2019-04-03,PH_LT,38.5976,1.3684,False
2019-04-06,PH_LT,37.7137,1.3371,False
2019-04-09,PH_LT,41.1616,1.4593,False
2019-04-12,PH_LT,46.0192,1.6315,False
2019-04-15,PH_LT,36.9363,1.3095,False
2019-04-18,PH_LT,40.8339,1.4477,False
2019-04-21,PH_LT,47.8621,1.6969,False
2019-04-24,PH_LT,35.8299,1.2703,False
2019-04-25,PH_LT,34.3945,1.2194,False
2019-04-27,PH_LT,35.0087,1.2412,False
2019-04-29,PH_LT,36.3637,1.2892,False
2019-05-01,PH_LT,37.2251,1.3197,False
2019-05-03,PH_LT,39.6686,1.4064,False
2019-05-05,PH_LT,38.5868,1.368,False
2019-05-07,PH_LT,38.4546,1.3633,False
2019-05-09,PH_LT,39.4047,1.397,False
2019-05-11,PH_LT,38.4294,1.3624,False
2019-05-13,PH_LT,36.5524,1.2959,False
2019-05-15,PH_LT,33.8699,1.2008,False
2019-05-17,PH_LT,26.9268,0.9546,False
2019-05-19,PH_LT,32.9151,1.1669,False
2019-05-21,PH_LT,28.3443,1.0049,False
2019-05-23,PH_LT,30.7251,1.0893,False
2019-05-25,PH_LT,32.7118,1.1597,False
2019-05-27,PH_LT,33.4336,1.1853,False
2019-05-29,PH_LT,33.8159,1.1989,False
2019-05-31,PH_LT,67.0628,2.3776,True
2019-06-02,PH_LT,24.0337,0.8521,False
2019-06-04,PH_LT,27.0602,0.9594,False
2019-06-06,PH_LT,14.6669,0.52,False
2019-06-08,PH_LT,12.3613,0.4382,False
2019-06-10,PH_LT,13.5102,0.479,False
2019-06-11,PH_LT,12.5357,0.4444,False
2019-06-12,PH_LT,10.1686,0.3605,False
2019-06-13,PH_LT,11.852,0.4202,False
2019-06-14,PH_LT,11.7964,0.4182,False
2019-06-15,PH_LT,9.4346,0.3345,False
2019-06-16,PH_LT,10.5813,0.3751,False
2019-06-17,PH_LT,9.0332,0.3203,False
2019-06-18,PH_LT,18.0283,0.6392,False
2019-06-19,PH_LT,15.3787,0.5452,False
2019-06-20,PH_LT,10.528,0.3732,False
2019-06-21,PH_LT,11.5663,0.4101,False
2019-06-22,PH_LT,10.4105,0.3691,False
2019-06-23,PH_LT,13.586,0.4817,False
2019-06-24,PH_LT,14.879,0.5275,False
2019-06-25,PH_LT,13.2811,0.4709,False
2019-06-26,PH_LT,10.5046,0.3724,False
2019-06-27,PH_LT,13.915,0.4933,False
2019-06-28,PH_LT,22.5531,0.7996,False
2019-06-29,PH_LT,7.6552,0.2714,False
2019-06-30,PH_LT,9.784,0.3469,False
2019-07-01,PH_LT,6.5327,0.2316,False
2019-07-02,PH_LT,509.4331,18.0609,True
2019-07-03,PH_LT,10.3481,0.3669,False
2019-07-04,PH_LT,6.875,0.2437,False
2019-07-07,PH_LT,7.6764,0.2722,False
2019-07-09,PH_LT,10.5905,0.3755,False
2019-07-11,PH_LT,10.0417,0.356,False
2019-07-13,PH_LT,11.8142,0.4188,False
2019-07-15,PH_LT,7.2307,0.2564,False
2019-07-17,PH_LT,8.3166,0.2948,False
2019-07-19,PH_LT,7.234,0.2565,False
2019-07-21,PH_LT,7.6358,0.2707,False
2019-07-23,PH_LT,14.797,0.5246,False
2019-07-25,PH_LT,13.2253,0.4689,False
2019-07-27,PH_LT,6.7011,0.2376,False
2019-07-29,PH_LT,11.9325,0.423,False
2019-07-31,PH_LT,11.2062,0.3973,False
2019-08-02,PH_LT,9.6561,0.3423,False
2019-08-04,PH_LT,6.6727,0.2366,False
2019-08-06,PH_LT,9.6266,0.3413,False
2019-08-08,PH_LT,8.3521,0.2961,False
2019-08-10,PH_LT,5.2054,0.1845,False
2019-08-12,PH_LT,6.4157,0.2275,False
2019-08-14,PH_LT,5.9954,0.2126,False
2019-08-18,PH_LT,5.6113,0.1989,False
2019-08-20,PH_LT,6.9855,0.2477,False
2019-08-22,PH_LT,11.0378,0.3913,False
2019-08-24,PH_LT,7.3194,0.2595,False
2019-08-26,PH_LT,5.2072,0.1846,False
2019-08-28,PH_LT,5.6657,0.2009,False
2019-08-30,PH_LT,5.5345,0.1962,False
2019-09-01,PH_LT,5.0885,0.1804,False
2019-09-03,PH_LT,5.5163,0.1956,False
2019-09-05,PH_LT,5.716,0.2026,False
2019-09-07,PH_LT,5.6146,0.1991,False
2019-09-09,PH_LT,6.0047,0.2129,False
2019-09-11,PH_LT,10.3157,0.3657,False
2019-09-13,PH_LT,7.1662,0.2541,False
2019-09-15,PH_LT,6.8527,0.2429,False
2019-09-17,PH_LT,6.7564,0.2395,False
2019-09-19,PH_LT,6.0977,0.2162,False
2019-09-21,PH_LT,7.9636,0.2823,False
2019-09-23,PH_LT,7.5708,0.2684,False
2019-09-25,PH_LT,8.4997,0.3013,False
2019-09-27,PH_LT,9.7353,0.3451,False
2019-09-29,PH_LT,7.3962,0.2622,False
2019-10-01,PH_LT,38.7598,1.3742,False
2019-10-03,PH_LT,8.3523,0.2961,False
2019-10-05,PH_LT,25.0956,0.8897,False
2019-10-07,PH_LT,7.8033,0.2767,False
2019-10-09,PH_LT,9.1695,0.3251,False
2019-10-11,PH_LT,19.3385,0.6856,False
2019-10-13,PH_LT,8.0514,0.2854,False
2019-10-15,PH_LT,9.0484,0.3208,False
2019-10-17,PH_LT,8.2538,0.2926,False
2019-10-19,PH_LT,13.8894,0.4924,False
2019-10-23,PH_LT,14.746,0.5228,False
2019-10-25,PH_LT,11.1151,0.3941,False
2019-10-27,PH_LT,12.8278,0.4548,False
2019-10-30,PH_LT,8.1075,0.2874,False
2019-11-05,PH_LT,9.2515,0.328,False
2019-11-07,PH_LT,9.3665,0.3321,False
2019-11-08,PH_LT,9.855,0.3494,False
2019-11-11,PH_LT,10.3102,0.3655,False
2019-11-14,PH_LT,9.0885,0.3222,False
2019-11-20,PH_LT,16.2771,0.5771,False
2019-11-23,PH_LT,9.9689,0.3534,False
2019-11-29,PH_LT,8.8099,0.3123,False
2019-12-02,PH_LT,6.9487,0.2464,False
2019-12-05,PH_LT,7.599,0.2694,False
2019-12-08,PH_LT,8.6121,0.3053,False
2019-12-11,PH_LT,8.0007,0.2836,False
2019-12-14,PH_LT,7.9192,0.2808,False
2019-12-17,PH_LT,9.3852,0.3327,False
2019-12-20,PH_LT,7.4805,0.2652,False
2019-12-23,PH_LT,8.9675,0.3179,False
2019-12-29,PH_LT,10.9041,0.3866,False
2020-01-01,PH_LT,11.0326,0.3911,False
2020-01-07,PH_LT,12.0543,0.4274,False
2020-03-30,PH_LT,19.323,0.6851,False
2020-04-07,PH_LT,22.0996,0.7835,False
2020-04-17,PH_LT,20.7281,0.7349,False
2020-04-21,PH_LT,26.3238,0.9333,False
2020-04-30,PH_LT,34.5787,1.2259,False
2020-05-02,PH_LT,31.2474,1.1078,False
2020-05-04,PH_LT,106.8958,3.7898,True
2020-05-06,PH_LT,30.1525,1.069,False
2020-05-12,PH_LT,25.2161,0.894,False
2020-05-14,PH_LT,26.4062,0.9362,False
2020-05-16,PH_LT,21.9627,0.7786,False
2020-05-18,PH_LT,17.8373,0.6324,False
2020-05-20,PH_LT,16.2181,0.575,False
2020-05-22,PH_LT,19.0366,0.6749,False
2020-05-24,PH_LT,14.1847,0.5029,False
2020-05-26,PH_LT,12.787,0.4533,False
2020-05-28,PH_LT,27.5908,0.9782,False
2020-05-30,PH_LT,9.2473,0.3278,False
2020-06-01,PH_LT,9.5124,0.3372,False
2020-06-03,PH_LT,12.7016,0.4503,False
2020-06-05,PH_LT,9.0152,0.3196,False
2020-06-07,PH_LT,10.1069,0.3583,False
2020-06-09,PH_LT,11.0371,0.3913,False
2020-06-11,PH_LT,9.724,0.3447,False
